datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-28 07:00:00,13.0,85,4.2,68.37314285714285,101.32575,40.013999999999996,66.425,2.63,0.9324999999999999,36.87083374438062,92,PM2.5
2026-03-28 08:00:00,14.6,78,2.9,64.24,95.125,47.49,61.285,2.34,0.8325,38.30206227799978,87,PM2.5
2026-03-28 09:00:00,16.2,71,2.9,58.220059523809525,87.795,53.96291071428571,54.85,1.455,0.7094999999999999,40.66740465090465,79,PM2.5
2026-03-28 10:00:00,17.6,65,3.5,52.150059523809524,79.36628413253413,60.96291071428571,48.61689682539682,1.905,0.6094999999999998,44.03274702380952,71,PM2.5
2026-03-28 11:00:00,18.7,60,2.0,46.31809920634921,71.40596667221668,67.95507142857143,43.85749206349206,1.905,0.5094999999999998,47.74956919642857,64,PM2.5
2026-03-28 12:00:00,19.4,57,4.7,43.690424603174606,65.41,72.30025865800866,40.36065476190476,1.91,0.45226666666666654,52.06328977272727,61,PM2.5
2026-03-28 13:00:00,19.7,56,8.3,44.0,66.0,74.0,42.0,2.0,0.3999999999999999,56.76229721320346,61,PM2.5
2026-03-28 14:00:00,19.8,55,10.0,43.0,64.0,77.0,41.0,2.0,0.29999999999999993,61.71064393939394,60,PM2.5
2026-03-28 15:00:00,19.5,57,10.8,46.89842424242424,70.38,72.04600506438007,43.90954193937727,2.0,0.4950000000000001,65.71464457244144,65,PM2.5
2026-03-28 16:00:00,18.7,60,11.8,50.9125,74.575,63.730000000000004,49.0,2.970496031746032,0.6000000000000001,67.74464457244144,70,PM2.5
2026-03-28 17:00:00,17.4,66,11.6,59.635,85.56555357142857,54.36,58.0,3.9816845238095238,0.7000000000000001,67.79428073315573,81,PM2.5
2026-03-28 18:00:00,15.7,74,8.2,64.325,94.535,43.31,64.3,3.0,0.8,65.58766689387002,87,PM2.5
2026-03-28 19:00:00,14.0,82,5.5,70.57,103.535,39.945,70.0,3.0,0.8664999999999998,62.08640796529859,94,PM2.5
2026-03-28 20:00:00,12.5,88,1.0,70.84919988344988,102.585,39.505,70.0,3.0,0.806,57.987000633047515,95,PM2.5
2026-03-28 21:00:00,11.4,92,3.5,71.96424851537351,104.89,39.0067619047619,71.0,3.0,0.9799999999999998,53.61284587114275,96,PM2.5
2026-03-28 22:00:00,10.7,96,1.6,73.91857070707071,106.425,37.00592857142857,70.90954193937728,3.0,0.917875,48.61358694257132,99,PM2.5
2026-03-28 23:00:00,10.3,98,0.8,74.12026270951272,108.425,37.04017173104673,71.85031855165388,3.0,1.0930321428571428,44.23785777590465,99,PM2.5
