位置 (米 m) 运行#1,相对强度 运行#1,位置 (米 m) 运行#2,相对强度 运行#2,位置 (米 m) 运行#3,相对强度 运行#3,位置 (米 m) 运行#4,相对强度 运行#4
0.053080,0.52530,0.034617,0.13467,0.0000,0.024506,0.050200,0.029800
0.053159,0.54016,0.034657,0.13651,0.0000,0.022583,0.050279,0.029800
0.053218,0.54402,0.034696,0.13580,0.0000,0.024719,0.050358,0.027863
0.053297,0.55154,0.034736,0.13275,0.0000,0.024506,0.050437,0.029388
0.053356,0.55338,0.034755,0.13162,0.0000,0.023697,0.050516,0.032959
0.053435,0.56447,0.034795,0.13306,0.0000,0.021454,0.050575,0.037231
0.053494,0.56671,0.034834,0.13234,0.0000,0.021973,0.050654,0.041290
0.053553,0.57312,0.034874,0.13245,0.0000,0.025116,0.050733,0.046478
0.053613,0.58075,0.034913,0.12990,0.0000,0.025421,0.050812,0.050049
0.053691,0.58197,0.034933,0.12970,0.0000,0.021454,0.050871,0.052582
0.053751,0.59224,0.034972,0.13040,0.0000,0.024414,0.050950,0.054520
0.053810,0.59244,0.034992,0.13020,0.0000,0.023499,0.051029,0.053299
0.053869,0.59967,0.035012,0.12949,0.0000,0.024414,0.051088,0.046692
0.053928,0.60017,0.035051,0.13062,0.0000,0.020950,0.051147,0.044861
0.054007,0.60669,0.035071,0.13062,0.0000,0.021362,0.051206,0.042816
0.054066,0.61502,0.035111,0.12746,0.0000,0.023499,0.051265,0.034378
0.054125,0.62164,0.035130,0.12634,0.0000,0.022476,0.051324,0.032135
0.054204,0.62683,0.035170,0.12949,0.0000,0.021667,0.051384,0.030609
0.054263,0.63394,0.035209,0.12715,0.0000,0.023392,0.051443,0.028076
0.054323,0.63385,0.035249,0.12746,0.0000,0.024200,0.051522,0.026443
0.054382,0.64076,0.035288,0.12613,0.0000,0.022781,0.051581,0.026749
0.054441,0.64645,0.035327,0.12756,0.0000,0.021149,0.051640,0.029083
0.054520,0.65338,0.035367,0.12430,0.0000,0.022888,0.051699,0.029297
0.054579,0.65958,0.035406,0.12338,0.0000,0.024719,0.051758,0.031128
0.054619,0.66568,0.035446,0.12471,0.0000,0.023804,0.051818,0.034882
0.054678,0.66660,0.035485,0.12155,0.0000,0.022675,0.051896,0.036316
0.054737,0.67657,0.035525,0.12379,0.0000,0.022369,0.051936,0.040283
0.054796,0.67932,0.035564,0.12299,0.0000,0.025421,0.051995,0.040680
0.054855,0.68440,0.035584,0.12216,0.0000,0.023392,0.052074,0.040283
0.054914,0.68379,0.035623,0.12207,0.0000,0.023895,0.052133,0.041199
0.054974,0.69376,0.035663,0.12033,0.0000,0.022781,0.052192,0.039368
0.055033,0.70038,0.035702,0.12003,0.0000,0.024200,0.052252,0.038956
0.055092,0.70108,0.035722,0.11708,0.0000,0.024414,0.052311,0.033356
0.055171,0.71024,0.035761,0.11871,0.0000,0.022980,0.052390,0.032043
0.055230,0.71756,0.035801,0.11880,0.0000,0.023087,0.052469,0.029999
0.055289,0.72427,0.035840,0.11586,0.0000,0.025620,0.052547,0.025940
0.055348,0.72499,0.035900,0.11453,0.0000,0.022583,0.052626,0.026855
0.055427,0.72571,0.035939,0.11464,0.0000,0.022980,0.052705,0.028076
0.055486,0.73831,0.035978,0.11464,0.0000,0.024002,0.052804,0.028778
0.055565,0.74402,0.036018,0.11281,0.0000,0.025528,0.052883,0.028885
0.055625,0.75063,0.036077,0.11200,0.0000,0.024414,0.052981,0.029083
0.055703,0.75002,0.036136,0.11189,0.0000,0.023697,0.053060,0.031738
0.055763,0.76608,0.036195,0.10965,0.0000,0.024002,0.053139,0.030411
0.055822,0.76833,0.036235,0.10843,0.0000,0.024811,0.053218,0.028275
0.055881,0.77301,0.036294,0.10762,0.0000,0.024719,0.053317,0.027252
0.055960,0.77657,0.036333,0.10599,0.0000,0.022064,0.053376,0.027664
0.056019,0.78430,0.036393,0.10742,0.0000,0.022476,0.053474,0.026443
0.056078,0.79111,0.036432,0.10437,0.0000,0.023499,0.053573,0.027359
0.056137,0.79193,0.036491,0.10243,0.0000,0.022888,0.053652,0.024307
0.056197,0.80434,0.036531,0.10396,0.0000,0.021667,0.053731,0.026245
0.056275,0.80606,0.036590,0.10202,0.0000,0.023193,0.053810,0.025940
0.056335,0.81319,0.036629,0.10040,0.0000,0.024918,0.053889,0.026443
0.056394,0.81868,0.036689,0.096222,0.0000,0.024612,0.053968,0.024612
0.056453,0.82692,0.036748,0.099380,0.0000,0.021759,0.054047,0.025833
0.056532,0.82773,0.036807,0.098770,0.0000,0.021973,0.054125,0.026337
0.056591,0.83556,0.036866,0.091858,0.0000,0.025620,0.054204,0.026947
0.056670,0.84695,0.036925,0.092972,0.0000,0.023499,0.054263,0.025116
0.056729,0.84462,0.037004,0.091248,0.0000,0.023804,0.054323,0.026749
0.056788,0.85072,0.037063,0.090942,0.0000,0.022476,0.054402,0.025940
0.056867,0.86140,0.037142,0.088898,0.0000,0.023804,0.054480,0.026855
0.056926,0.86334,0.037201,0.082901,0.0000,0.022888,0.054540,0.025620
0.056986,0.86720,0.037261,0.084839,0.0000,0.021866,0.054599,0.027466
0.057064,0.87218,0.037339,0.085648,0.0000,0.022781,0.054678,0.027969
0.057124,0.88632,0.037399,0.080963,0.0000,0.024200,0.054737,0.026749
0.057183,0.88837,0.037458,0.079544,0.0000,0.021759,0.054816,0.024811
0.057242,0.88959,0.037517,0.077209,0.0000,0.020538,0.054875,0.027054
0.057301,0.89162,0.037576,0.077515,0.0000,0.022888,0.054954,0.027359
0.057360,0.90280,0.037655,0.076996,0.0000,0.024414,0.055013,0.027252
0.057419,0.90820,0.037714,0.073135,0.0000,0.023895,0.055092,0.028076
0.057479,0.91095,0.037773,0.074249,0.0000,0.020645,0.055151,0.030609
0.057558,0.91298,0.037833,0.073639,0.0000,0.022369,0.055230,0.030914
0.057617,0.92172,0.037892,0.068359,0.0000,0.023087,0.055309,0.032852
0.057676,0.92499,0.037951,0.068451,0.0000,0.022781,0.055388,0.032959
0.057735,0.93384,0.038010,0.068558,0.0000,0.021973,0.055447,0.033875
0.057794,0.93942,0.038050,0.068756,0.0000,0.023193,0.055526,0.033264
0.057853,0.93851,0.038109,0.066528,0.0000,0.024200,0.055605,0.032745
0.057913,0.94278,0.038188,0.065201,0.0000,0.021973,0.055664,0.029388
0.057972,0.95021,0.038247,0.065094,0.0000,0.021362,0.055743,0.028885
0.058031,0.95856,0.038306,0.062454,0.0000,0.023590,0.055822,0.027145
0.058090,0.95978,0.038345,0.059708,0.0000,0.025330,0.055901,0.028168
0.058149,0.96211,0.038424,0.059509,0.0000,0.024719,0.055960,0.026443
0.058208,0.96547,0.038483,0.061646,0.0000,0.020752,0.056039,0.031021
0.058268,0.97279,0.038543,0.059509,0.0000,0.022675,0.056118,0.034882
0.058327,0.98276,0.038582,0.056549,0.0000,0.024414,0.056216,0.042618
0.058406,0.98297,0.038641,0.056351,0.0000,0.022675,0.056295,0.046692
0.058465,0.98500,0.038700,0.056152,0.0000,0.021255,0.056374,0.053604
0.058544,0.99243,0.038760,0.057678,0.0000,0.024200,0.056453,0.059906
0.058603,1.0018,0.038839,0.051575,0.0000,0.024109,0.056532,0.058884
0.058682,1.0084,0.038898,0.053192,0.0000,0.023285,0.056591,0.057068
0.058741,1.0112,0.038957,0.053909,0.0000,0.021561,0.056670,0.052689
0.058800,1.0111,0.039016,0.054626,0.0000,0.025116,0.056769,0.049942
0.058879,1.0276,0.039075,0.051468,0.0000,0.025330,0.056847,0.038147
0.058938,1.0291,0.039134,0.048416,0.0000,0.022369,0.056907,0.031433
0.058997,1.0291,0.039213,0.049026,0.0000,0.021561,0.057005,0.030823
0.059076,1.0382,0.039272,0.051971,0.0000,0.023804,0.057084,0.032135
0.059136,1.0480,0.039332,0.050446,0.0000,0.024109,0.057163,0.036209
0.059195,1.0501,0.039411,0.049225,0.0000,0.022369,0.057242,0.056961
0.059274,1.0529,0.039470,0.048920,0.0000,0.021561,0.057321,0.065918
0.059333,1.0620,0.039549,0.050858,0.0000,0.024811,0.057400,0.082596
0.059392,1.0630,0.039608,0.048416,0.0000,0.023285,0.057479,0.099579
0.059451,1.0675,0.039687,0.047302,0.0000,0.023392,0.057558,0.10477
0.059530,1.0786,0.039746,0.046082,0.0000,0.021057,0.057636,0.10904
0.059589,1.0810,0.039805,0.046783,0.0000,0.024307,0.057696,0.10773
0.059668,1.0841,0.039864,0.048111,0.0000,0.024200,0.057775,0.097656
0.059747,1.0965,0.039923,0.046173,0.0000,0.022675,0.057853,0.071304
0.059806,1.0899,0.040002,0.049942,0.0000,0.022888,0.057932,0.062256
0.059885,1.1046,0.040061,0.048218,0.0000,0.024612,0.057992,0.042725
0.059964,1.1021,0.040121,0.049133,0.0000,0.023499,0.058051,0.033661
0.060043,1.1146,0.040180,0.045868,0.0000,0.023087,0.058130,0.031631
0.060122,1.1169,0.040239,0.050140,0.0000,0.022171,0.058189,0.039261
0.060181,1.1224,0.040298,0.051468,0.0000,0.024918,0.058248,0.049728
0.060260,1.1330,0.040357,0.048920,0.0000,0.023087,0.058327,0.065002
0.060339,1.1311,0.040417,0.051254,0.0000,0.023193,0.058406,0.095306
0.060398,1.1366,0.040476,0.050964,0.0000,0.022476,0.058465,0.12074
0.060477,1.1391,0.040535,0.053909,0.0000,0.022064,0.058544,0.15869
0.060556,1.1537,0.040594,0.051468,0.0000,0.025726,0.058603,0.17201
0.060635,1.1466,0.040653,0.054413,0.0000,0.024811,0.058682,0.17975
0.060714,1.1633,0.040712,0.052582,0.0000,0.023697,0.058761,0.18686
0.060773,1.1638,0.040791,0.057068,0.0000,0.021149,0.058820,0.18117
0.060852,1.1779,0.040850,0.057068,0.0000,0.025940,0.058879,0.16621
0.060931,1.1785,0.040910,0.057358,0.0000,0.021667,0.058958,0.13528
0.061009,1.1834,0.040969,0.061127,0.0000,0.022064,0.059017,0.11464
0.061088,1.1908,0.041028,0.064087,0.0000,0.022369,0.059076,0.074356
0.061167,1.1945,0.041087,0.062561,0.0000,0.023499,0.059136,0.057571
0.061246,1.1969,0.041146,0.061737,0.0000,0.022781,0.059214,0.043335
0.061325,1.2019,0.041206,0.066528,0.0000,0.022888,0.059274,0.036316
0.061384,1.2076,0.041265,0.069061,0.0000,0.024918,0.059353,0.044449
0.061443,1.2111,0.041324,0.067947,0.0000,0.024200,0.059412,0.075684
0.061503,1.2147,0.041383,0.069977,0.0000,0.024414,0.059471,0.092773
0.061562,1.2130,0.041423,0.071503,0.0000,0.021149,0.059530,0.12216
0.061621,1.2215,0.041482,0.072723,0.0000,0.023087,0.059609,0.17130
0.061680,1.2268,0.041541,0.074768,0.0000,0.023895,0.059668,0.20395
0.061759,1.2294,0.041600,0.076294,0.0000,0.024002,0.059708,0.24667
0.061818,1.2214,0.041659,0.078934,0.0000,0.021255,0.059767,0.26326
0.061877,1.2331,0.041718,0.081787,0.0000,0.022369,0.059826,0.27689
0.061937,1.2406,0.041778,0.084427,0.0000,0.025116,0.059885,0.28381
0.061996,1.2388,0.041837,0.084732,0.0000,0.024811,0.059944,0.27902
0.062055,1.2453,0.041896,0.085144,0.0000,0.023392,0.060003,0.25583
0.062114,1.2504,0.041955,0.089203,0.0000,0.024612,0.060043,0.24048
0.062173,1.2451,0.042014,0.089813,0.0000,0.022675,0.060102,0.19693
0.062232,1.2501,0.042054,0.089813,0.0000,0.024506,0.060161,0.16235
0.062292,1.2552,0.042113,0.095520,0.0000,0.021057,0.060220,0.12582
0.062351,1.2527,0.042172,0.10010,0.0000,0.022675,0.060280,0.077103
0.062410,1.2664,0.042231,0.10091,0.0000,0.023804,0.060339,0.057266
0.062469,1.2637,0.042271,0.10202,0.0000,0.022675,0.060418,0.043640
0.062528,1.2666,0.042330,0.10609,0.0000,0.022583,0.060477,0.051163
0.062587,1.2733,0.042369,0.11067,0.0000,0.024002,0.060536,0.075272
0.062647,1.2656,0.042428,0.10956,0.0000,0.023285,0.060595,0.13040
0.062686,1.2772,0.042488,0.11179,0.0000,0.022278,0.060654,0.17171
0.062745,1.2752,0.042547,0.11636,0.0000,0.023087,0.060714,0.21738
0.062804,1.2779,0.042606,0.11942,0.0000,0.024002,0.060773,0.30304
0.062864,1.2820,0.042645,0.12135,0.0000,0.025223,0.060812,0.33334
0.062942,1.2834,0.042705,0.12308,0.0000,0.022369,0.060871,0.38300
0.063002,1.2856,0.042784,0.12827,0.0000,0.022369,0.060931,0.40039
0.063061,1.2914,0.042843,0.13092,0.0000,0.023087,0.060970,0.40964
0.063120,1.2917,0.042902,0.13173,0.0000,0.024506,0.061029,0.39967
0.063179,1.2929,0.042961,0.13733,0.0000,0.022476,0.061069,0.38156
0.063258,1.2934,0.043020,0.13936,0.0000,0.020752,0.061128,0.33945
0.063317,1.3006,0.043079,0.14139,0.0000,0.022171,0.061167,0.31361
0.063376,1.3002,0.043139,0.14648,0.0000,0.023285,0.061226,0.23926
0.063455,1.3026,0.043198,0.14801,0.0000,0.021561,0.061266,0.19948
0.063515,1.3030,0.043257,0.15279,0.0000,0.020645,0.061305,0.13794
0.063574,1.3094,0.043316,0.15817,0.0000,0.023193,0.061345,0.11047
0.063653,1.3096,0.043375,0.15950,0.0000,0.022980,0.061384,0.084839
0.063712,1.3084,0.043434,0.16042,0.0000,0.023285,0.061424,0.054306
0.063791,1.3095,0.043494,0.16571,0.0000,0.023804,0.061483,0.049438
0.063870,1.3114,0.043553,0.17262,0.0000,0.023392,0.061522,0.049835
0.063929,1.3244,0.043612,0.17191,0.0000,0.023499,0.061562,0.062653
0.064008,1.3284,0.043691,0.17862,0.0000,0.023697,0.061601,0.080261
0.064087,1.3216,0.043750,0.18311,0.0000,0.023193,0.061621,0.12643
0.064146,1.3249,0.043809,0.18677,0.0000,0.023895,0.061660,0.15034
0.064205,1.3284,0.043888,0.18900,0.0000,0.024506,0.061700,0.18707
0.064284,1.3186,0.043947,0.18869,0.0000,0.021759,0.061759,0.24698
0.064343,1.3135,0.044006,0.19551,0.0000,0.021362,0.061798,0.29266
0.064402,1.3194,0.044066,0.20222,0.0000,0.022369,0.061838,0.36824
0.064461,1.3185,0.044125,0.20242,0.0000,0.024506,0.061858,0.40750
0.064520,1.3241,0.044204,0.20294,0.0000,0.024307,0.061897,0.45999
0.064580,1.3249,0.044263,0.21117,0.0000,0.023285,0.061956,0.48981
0.064659,1.3392,0.044322,0.21269,0.0000,0.022781,0.061996,0.51686
0.064718,1.3434,0.044381,0.21555,0.0000,0.024506,0.062035,0.53079
0.064777,1.3390,0.044440,0.22134,0.0000,0.023499,0.062075,0.52927
0.064836,1.3460,0.044500,0.22134,0.0000,0.021149,0.062134,0.52357
0.064895,1.3555,0.044559,0.22928,0.0000,0.021973,0.062173,0.50404
0.064974,1.3644,0.044618,0.22919,0.0000,0.022476,0.062213,0.44870
0.065033,1.3716,0.044677,0.23030,0.0000,0.022781,0.062272,0.40842
0.065112,1.3727,0.044736,0.23518,0.0000,0.022171,0.062311,0.32693
0.065191,1.3840,0.044795,0.24048,0.0000,0.022583,0.062370,0.27496
0.065250,1.3937,0.044855,0.24525,0.0000,0.023392,0.062410,0.22328
0.065329,1.3961,0.044914,0.24597,0.0000,0.022980,0.062449,0.14241
0.065388,1.3983,0.044953,0.24994,0.0000,0.022476,0.062489,0.10812
0.065467,1.4022,0.045012,0.25349,0.0000,0.024612,0.062548,0.069061
0.065546,1.4131,0.045072,0.25319,0.0000,0.025223,0.062587,0.054626
0.065605,1.4083,0.045131,0.25563,0.0000,0.022369,0.062627,0.052780
0.065684,1.4133,0.045190,0.25838,0.0000,0.022064,0.062666,0.058685
0.065743,1.4247,0.045229,0.26132,0.0000,0.022888,0.062706,0.075882
0.065803,1.4226,0.045289,0.26193,0.0000,0.024414,0.062726,0.10335
0.065882,1.4215,0.045348,0.26498,0.0000,0.023087,0.062765,0.12909
0.065941,1.4130,0.045407,0.26590,0.0000,0.021866,0.062804,0.16164
0.066000,1.4008,0.045466,0.27089,0.0000,0.022476,0.062844,0.22470
0.066079,1.3971,0.045506,0.27444,0.0000,0.025116,0.062883,0.26093
0.066138,1.4042,0.045565,0.27161,0.0000,0.021454,0.062923,0.32857
0.066217,1.4003,0.045624,0.28137,0.0000,0.021362,0.062962,0.37476
0.066276,1.4015,0.045683,0.28320,0.0000,0.022583,0.062982,0.41748
0.066355,1.3955,0.045723,0.28329,0.0000,0.023697,0.063021,0.47536
0.066414,1.3784,0.045782,0.28462,0.0000,0.024811,0.063061,0.51981
0.066493,1.3717,0.045841,0.28604,0.0000,0.022064,0.063100,0.57637
0.066552,1.3623,0.045880,0.28870,0.0000,0.023285,0.063140,0.60689
0.066611,1.3624,0.045940,0.28665,0.0000,0.024002,0.063179,0.64412
0.066671,1.3621,0.045979,0.28940,0.0000,0.024109,0.063219,0.65399
0.066730,1.3531,0.046038,0.29327,0.0000,0.023087,0.063258,0.66437
0.066789,1.3411,0.046078,0.29520,0.0000,0.023499,0.063298,0.65887
0.066868,1.3406,0.046137,0.29572,0.0000,0.025116,0.063337,0.65186
0.066927,1.3381,0.046176,0.29520,0.0000,0.023804,0.063376,0.60425
0.066986,1.3328,0.046235,0.29866,0.0000,0.021866,0.063416,0.57352
0.067045,1.3273,0.046295,0.29672,0.0000,0.023499,0.063455,0.50069
0.067104,1.3351,0.046334,0.29755,0.0000,0.024719,0.063495,0.44586
0.067164,1.3251,0.046393,0.29805,0.0000,0.022583,0.063554,0.33966
0.067223,1.3239,0.046433,0.29897,0.0000,0.023193,0.063593,0.27638
0.067282,1.3311,0.046492,0.30060,0.0000,0.024414,0.063653,0.21382
0.067341,1.3381,0.046531,0.30415,0.0000,0.023087,0.063712,0.11880
0.067400,1.3332,0.046571,0.30232,0.0000,0.021561,0.063771,0.078522
0.067460,1.3326,0.046630,0.30598,0.0000,0.020950,0.063830,0.060730
0.067519,1.3232,0.046669,0.30557,0.0000,0.024506,0.063909,0.095413
0.067558,1.3325,0.046729,0.30435,0.0000,0.023895,0.063968,0.15228
0.067617,1.3273,0.046768,0.30557,0.0000,0.022781,0.064027,0.31281
0.067676,1.3239,0.046827,0.30679,0.0000,0.020035,0.064087,0.40872
0.067716,1.3178,0.046886,0.30670,0.0000,0.023285,0.064165,0.60098
0.067775,1.3178,0.046946,0.30782,0.0000,0.025421,0.064225,0.69814
0.067815,1.3170,0.047005,0.30518,0.0000,0.023087,0.064284,0.77962
0.067874,1.3120,0.047064,0.30792,0.0000,0.021667,0.064323,0.78520
0.067913,1.3181,0.047123,0.30984,0.0000,0.022476,0.064363,0.76630
0.067972,1.3209,0.047182,0.30862,0.0000,0.025330,0.064422,0.72072
0.068032,1.3234,0.047222,0.30405,0.0000,0.023697,0.064461,0.66620
0.068091,1.3150,0.047281,0.30263,0.0000,0.021561,0.064520,0.53964
0.068150,1.3032,0.047320,0.30365,0.0000,0.024002,0.064560,0.45938
0.068189,1.3079,0.047379,0.30548,0.0000,0.024811,0.064599,0.34627
0.068249,1.3035,0.047439,0.30374,0.0000,0.022278,0.064659,0.28452
0.068288,1.3011,0.047478,0.30659,0.0000,0.021149,0.064698,0.16907
0.068347,1.3036,0.047518,0.30191,0.0000,0.021149,0.064757,0.11942
0.068387,1.3100,0.047577,0.29733,0.0000,0.024307,0.064797,0.085236
0.068446,1.3048,0.047616,0.29916,0.0000,0.021866,0.064836,0.060822
0.068485,1.3040,0.047656,0.29927,0.0000,0.022278,0.064876,0.063873
0.068544,1.3026,0.047715,0.30069,0.0000,0.024307,0.064935,0.083618
0.068604,1.2986,0.047754,0.29938,0.0000,0.022888,0.064974,0.15268
0.068663,1.2959,0.047794,0.29713,0.0000,0.024109,0.065014,0.20070
0.068722,1.2932,0.047833,0.29510,0.0000,0.021561,0.065053,0.30507
0.068781,1.2930,0.047892,0.29591,0.0000,0.023697,0.065093,0.37190
0.068840,1.2923,0.047932,0.29114,0.0000,0.025330,0.065152,0.42938
0.068899,1.2769,0.047971,0.29123,0.0000,0.022583,0.065191,0.56142
0.068939,1.2737,0.048030,0.29317,0.0000,0.021255,0.065231,0.62856
0.068998,1.2774,0.048050,0.29184,0.0000,0.022171,0.065290,0.74300
0.069057,1.2842,0.048090,0.28778,0.0000,0.024506,0.065329,0.79721
0.069097,1.2777,0.048149,0.28534,0.0000,0.022278,0.065369,0.86069
0.069156,1.2792,0.048188,0.28432,0.0000,0.021149,0.065428,0.87128
0.069215,1.2720,0.048228,0.28513,0.0000,0.021866,0.065487,0.86201
0.069254,1.2697,0.048267,0.28198,0.0000,0.023590,0.065546,0.82681
0.069314,1.2694,0.048307,0.27863,0.0000,0.022171,0.065605,0.70383
0.069373,1.2634,0.048346,0.27679,0.0000,0.022675,0.065665,0.62408
0.069432,1.2674,0.048385,0.27780,0.0000,0.023804,0.065704,0.55806
0.069491,1.2528,0.048445,0.27658,0.0000,0.023392,0.065743,0.43527
0.069550,1.2546,0.048484,0.27353,0.0000,0.022171,0.065803,0.36499
0.069610,1.2529,0.048524,0.27170,0.0000,0.021866,0.065862,0.23569
0.069669,1.2496,0.048583,0.27048,0.0000,0.025024,0.065921,0.17212
0.069748,1.2545,0.048622,0.26418,0.0000,0.024506,0.065960,0.097046
0.069807,1.2436,0.048662,0.26245,0.0000,0.022369,0.066000,0.072937
0.069886,1.2329,0.048701,0.26265,0.0000,0.020950,0.066059,0.065613
0.069945,1.2372,0.048760,0.26132,0.0000,0.022980,0.066118,0.095108
0.070004,1.2294,0.048819,0.25491,0.0000,0.024200,0.066177,0.14435
0.070063,1.2228,0.048859,0.25533,0.0000,0.022476,0.066237,0.26581
0.070122,1.2248,0.048918,0.25197,0.0000,0.020950,0.066296,0.36285
0.070182,1.2192,0.048957,0.25208,0.0000,0.022980,0.066355,0.49072
0.070241,1.2199,0.049017,0.24850,0.0000,0.025528,0.066414,0.65826
0.070300,1.2165,0.049076,0.24434,0.0000,0.023697,0.066473,0.76852
0.070359,1.2078,0.049135,0.23863,0.0000,0.021973,0.066532,0.89090
0.070418,1.2075,0.049194,0.23671,0.0000,0.023392,0.066592,0.91888
0.070458,1.2044,0.049273,0.23315,0.0000,0.025620,0.066651,0.92233
0.070517,1.1971,0.049332,0.22755,0.0000,0.022171,0.066730,0.88379
0.070576,1.1940,0.049391,0.22185,0.0000,0.023087,0.066789,0.75154
0.070655,1.1914,0.049451,0.22134,0.0000,0.025024,0.066848,0.65857
0.070714,1.1869,0.049510,0.21210,0.0000,0.024307,0.066907,0.56223
0.070773,1.1828,0.049569,0.21016,0.0000,0.022278,0.066966,0.36366
0.070852,1.1759,0.049628,0.20691,0.0000,0.021362,0.067026,0.25105
0.070911,1.1733,0.049707,0.20375,0.0000,0.022980,0.067085,0.11128
0.070990,1.1684,0.049746,0.19479,0.0000,0.023392,0.067144,0.074661
0.071069,1.1626,0.049806,0.19318,0.0000,0.022888,0.067203,0.068558
0.071128,1.1565,0.049865,0.18971,0.0000,0.020142,0.067262,0.12746
0.071207,1.1532,0.049924,0.18605,0.0000,0.022675,0.067321,0.21179
0.071266,1.1464,0.049963,0.17984,0.0000,0.025223,0.067381,0.39917
0.071326,1.1400,0.050023,0.17792,0.0000,0.023590,0.067440,0.48990
0.071385,1.1335,0.050082,0.17029,0.0000,0.022583,0.067499,0.66864
0.071444,1.1316,0.050121,0.17313,0.0000,0.023590,0.067558,0.76416
0.071503,1.1337,0.050180,0.16550,0.0000,0.025528,0.067617,0.85133
0.071562,1.1286,0.050220,0.16000,0.0000,0.024612,0.067676,0.95998
0.071621,1.1186,0.050279,0.16011,0.0000,0.023285,0.067716,0.97870
0.071681,1.1191,0.050338,0.15279,0.0000,0.023499,0.067755,0.96323
0.071740,1.1154,0.050378,0.15137,0.0000,0.023285,0.067815,0.93770
0.071799,1.1124,0.050417,0.14526,0.0000,0.024109,0.067874,0.82661
0.071858,1.1060,0.050476,0.14099,0.0000,0.022675,0.067913,0.75215
0.071917,1.1028,0.050516,0.14252,0.0000,0.025223,0.067953,0.64198
0.071996,1.0999,0.050555,0.13406,0.0000,0.025330,0.067992,0.58176
0.072055,1.0965,0.050595,0.13306,0.0000,0.024109,0.068032,0.43355
0.072115,1.0903,0.050634,0.12970,0.0000,0.023392,0.068071,0.36469
0.072174,1.0843,0.050674,0.12909,0.0000,0.022369,0.068130,0.29439
0.072233,1.0822,0.050713,0.12491,0.0000,0.022583,0.068170,0.19540
0.072312,1.0734,0.050752,0.12257,0.0000,0.022278,0.068209,0.15137
0.072371,1.0652,0.050792,0.12064,0.0000,0.020538,0.068248,0.090836
0.072430,1.0628,0.050831,0.11902,0.0000,0.021255,0.068288,0.072021
0.072489,1.0612,0.050871,0.11545,0.0000,0.023804,0.068327,0.067535
0.072529,1.0575,0.050910,0.11261,0.0000,0.021667,0.068387,0.080963
0.072588,1.0532,0.050950,0.10904,0.0000,0.021759,0.068426,0.10965
0.072627,1.0537,0.050989,0.10690,0.0000,0.022583,0.068485,0.20284
0.072687,1.0444,0.051029,0.10110,0.0000,0.024307,0.068505,0.27161
0.072746,1.0408,0.051068,0.097946,0.0000,0.025024,0.068544,0.39784
