datetime,temperature,humidity,wind_speed,PM2.5,PM10,O3,NO2,SO2,CO,O3_8h,AQI,Primary
2026-03-12 15:00:00,18.0,54,15.6,15.04,28.913333333333334,113.10000000000001,9.273333333333333,2.5,0.00020999999999999998,106.99000000000001,56,O3
2026-03-12 16:00:00,17.2,57,15.4,18.04,32.913333333333334,108.55333333333334,12.273333333333333,2.7533333333333334,0.00028866666666666646,109.155,58,O3
2026-03-12 17:00:00,15.9,63,14.3,23.726666666666667,40.18,101.82666666666668,18.273333333333333,3.2466666666666666,0.0003886666666666661,109.64833333333334,58,O3
2026-03-12 18:00:00,14.2,71,11.5,29.086666666666666,47.58,93.25333333333334,24.686666666666667,3.2466666666666666,0.00045466666666666604,108.25166666666667,57,O3
2026-03-12 19:00:00,12.5,79,10.6,34.82,55.42,86.99333333333334,30.686666666666667,3.2466666666666666,0.000520666666666666,105.37083333333334,54,O3
2026-03-12 20:00:00,11.0,85,10.1,37.7,59.053333333333335,83.51333333333334,33.68666666666667,3.2466666666666666,0.0005266666666666661,101.68,55,PM10
2026-03-12 21:00:00,9.9,89,9.0,39.553333333333335,61.78666666666667,81.52666666666667,35.68666666666667,3.2466666666666666,0.000578666666666666,97.73333333333333,56,PM10
2026-03-12 22:00:00,9.2,92,8.0,41.300000000000004,64.05333333333334,79.54,37.68666666666667,3.2466666666666666,0.000608666666666666,93.53833333333334,58,PM2.5
2026-03-12 23:00:00,8.8,94,7.6,42.84,66.28,77.55333333333334,38.68666666666667,3.2466666666666666,0.0006953333333333325,89.095,60,PM2.5
2026-03-13 00:00:00,8.5,96,6.9,51.973333333333336,71.22666666666666,73.0,36.88666666666667,2.0,0.0003366666666666667,84.65083333333334,71,PM2.5
2026-03-13 01:00:00,8.3,97,6.1,52.78,72.97333333333333,72.0,37.77333333333334,2.0,0.00040466666666666667,80.9225,72,PM2.5
2026-03-13 02:00:00,8.1,98,5.4,53.586666666666666,73.84666666666666,71.0,38.66000000000001,2.0,0.00040866666666666666,78.14083333333333,73,PM2.5
2026-03-13 03:00:00,8.0,99,4.9,54.38,74.7,70.0,39.51333333333334,2.0,0.00046333333333333323,76.01666666666667,74,PM2.5
2026-03-13 04:00:00,8.2,98,5.4,49.99333333333334,69.55333333333334,73.43333333333334,34.27333333333334,1.7933333333333334,0.0004499999999999999,74.75666666666667,69,PM2.5
2026-03-13 05:00:00,8.8,95,2.4,44.45333333333334,63.893333333333345,76.07333333333334,28.960000000000008,1.586666666666667,0.00043666666666666653,74.075,62,PM2.5
2026-03-13 06:00:00,10.0,90,0.6,38.90666666666667,58.23333333333335,79.62666666666667,23.646666666666675,1.4,0.0003619999999999999,74.08583333333333,55,PM2.5
2026-03-13 07:00:00,11.6,83,0.5,33.300000000000004,51.71333333333335,84.76,18.000000000000007,1.4,0.0002853333333333333,74.98666666666668,51,PM10
2026-03-13 08:00:00,13.2,76,5.4,27.67333333333334,44.44666666666669,91.40666666666667,11.87333333333334,1.4,0.00020999999999999998,77.28750000000001,44,无
2026-03-13 09:00:00,14.8,69,3.3,21.940000000000005,36.30000000000002,98.05333333333333,9.1,1.4,0.00020999999999999998,80.54416666666667,40,无
2026-03-13 10:00:00,16.2,63,3.9,16.420000000000005,28.046666666666685,104.6,9.1,1.4,0.00020999999999999998,84.74416666666667,42,无
2026-03-13 11:00:00,17.3,58,4.3,13.299999999999999,25.2,110.21333333333332,9.1,1.7,0.00020999999999999998,89.77083333333334,45,无
2026-03-13 12:00:00,18.0,55,3.3,13.299999999999999,25.2,113.10000000000001,9.1,1.88,0.00020999999999999998,94.72916666666666,47,无
2026-03-13 13:00:00,18.3,54,2.2,13.299999999999999,25.2,113.10000000000001,9.1,2.06,0.00020999999999999998,99.3575,50,无
2026-03-13 14:00:00,18.4,53,2.5,13.299999999999999,25.2,113.10000000000001,9.1,2.24,0.00020999999999999998,103.54166666666667,53,O3
2026-03-13 15:00:00,18.1,55,2.9,15.04,28.913333333333334,113.10000000000001,9.273333333333333,2.4933333333333336,0.00020999999999999998,107.08416666666666,56,O3
2026-03-13 16:00:00,17.3,58,2.5,18.04,32.913333333333334,108.55333333333334,12.273333333333333,2.746666666666667,0.00028866666666666646,109.22749999999999,58,O3
2026-03-13 17:00:00,16.0,64,4.3,23.726666666666667,40.18,101.82666666666668,18.273333333333333,3.24,0.0003886666666666661,109.69916666666667,58,O3
2026-03-13 18:00:00,14.3,72,1.4,29.08,48.07333333333333,93.25333333333334,24.686666666666667,3.24,0.00045466666666666604,108.28083333333333,57,O3
2026-03-13 19:00:00,12.6,80,2.6,34.86,55.91333333333333,87.07333333333335,30.686666666666667,3.24,0.000520666666666666,105.38833333333334,54,O3
2026-03-13 20:00:00,11.1,86,2.0,37.74,59.54666666666666,83.59333333333335,33.68666666666667,3.24,0.0005266666666666661,101.70000000000002,55,PM10
2026-03-13 21:00:00,10.0,90,3.7,39.53333333333334,62.279999999999994,81.60666666666668,35.68666666666667,3.24,0.000578666666666666,97.76333333333335,56,PM10
2026-03-13 22:00:00,9.3,93,3.3,41.28000000000001,64.54666666666667,79.62000000000002,37.68666666666667,3.24,0.0006079999999999994,93.57833333333335,58,PM2.5
2026-03-13 23:00:00,8.9,95,4.3,42.82000000000001,66.77333333333334,77.63333333333335,38.57333333333334,3.24,0.0006946666666666659,89.14500000000001,60,PM2.5
2026-03-14 00:00:00,8.6,97,8.0,52.98,72.22666666666666,72.0,36.88666666666667,2.0,0.0003366666666666667,84.57583333333335,72,PM2.5
2026-03-14 01:00:00,8.4,98,9.4,53.806666666666665,73.97333333333333,71.0,37.77333333333334,2.0,0.00040466666666666667,80.72250000000001,74,PM2.5
2026-03-14 02:00:00,8.2,99,8.0,54.63333333333333,74.84666666666666,70.0,38.66000000000001,2.0,0.00040866666666666666,77.81583333333334,75,PM2.5
2026-03-14 03:00:00,8.1,100,9.3,53.94,73.32,72.29333333333334,37.88666666666668,2.0,0.0003953333333333333,75.96833333333335,74,PM2.5
2026-03-14 04:00:00,8.3,99,9.3,48.38666666666666,67.55333333333333,76.19333333333334,32.54666666666668,1.7933333333333334,0.00038199999999999996,75.04333333333334,67,PM2.5
2026-03-14 05:00:00,8.9,96,10.5,42.846666666666664,61.89333333333333,78.83333333333334,27.23333333333335,1.586666666666667,0.0003686666666666666,74.69666666666667,60,PM2.5
2026-03-14 06:00:00,10.1,91,10.6,37.3,56.233333333333334,82.38666666666667,21.920000000000016,1.4,0.000294,75.0425,53,PM10
2026-03-14 07:00:00,11.7,84,10.5,31.79333333333333,50.44,87.52000000000001,16.54666666666668,1.4,0.00021733333333333343,76.27833333333334,50,PM10
2026-03-14 08:00:00,13.3,77,7.6,26.226666666666663,43.18666666666667,94.07333333333334,10.680000000000014,1.4,0.00020999999999999998,79.03750000000001,43,无
2026-03-14 09:00:00,14.9,70,9.0,20.619999999999997,34.78,100.72,9.1,1.4,0.00020999999999999998,82.75250000000001,41,无
2026-03-14 10:00:00,16.3,64,12.1,15.013333333333332,26.526666666666667,107.26666666666667,9.1,1.7066666666666666,0.00020999999999999998,87.41083333333334,44,无
2026-03-14 11:00:00,17.4,59,12.3,13.299999999999999,25.2,113.10000000000001,9.1,2.0066666666666664,0.00020999999999999998,92.51166666666667,46,无
2026-03-14 12:00:00,18.1,56,10.0,13.299999999999999,25.2,113.10000000000001,9.1,2.1866666666666665,0.00020999999999999998,97.12500000000001,49,无
2026-03-14 13:00:00,18.4,55,8.4,13.299999999999999,25.2,113.10000000000001,9.1,2.3666666666666667,0.00020999999999999998,101.40833333333335,51,O3
2026-03-14 14:00:00,18.5,54,6.8,13.299999999999999,25.2,113.10000000000001,9.1,2.546666666666667,0.00020999999999999998,105.2475,54,O3
2026-03-14 15:00:00,18.2,56,8.4,15.04,28.913333333333334,113.10000000000001,9.273333333333333,2.726666666666667,0.00020999999999999998,108.44500000000001,57,O3
2026-03-14 16:00:00,17.4,59,12.1,18.04,32.913333333333334,108.88666666666667,12.273333333333333,2.9800000000000004,0.00028866666666666646,110.29666666666668,59,O3
2026-03-14 17:00:00,16.1,65,15.1,23.726666666666667,40.18,102.16,18.273333333333333,3.5733333333333337,0.0003886666666666661,110.47666666666667,59,O3
2026-03-14 18:00:00,14.4,73,8.8,29.073333333333334,48.25333333333333,93.58666666666666,24.686666666666667,3.5733333333333337,0.00045466666666666604,108.76666666666667,57,O3
2026-03-14 19:00:00,12.7,81,9.0,34.846666666666664,56.093333333333334,87.40666666666667,30.686666666666667,3.5733333333333337,0.000520666666666666,105.555,55,O3
2026-03-14 20:00:00,11.2,87,11.5,37.65333333333333,59.766666666666666,83.92666666666666,33.68666666666667,3.5733333333333337,0.0005293333333333327,101.90833333333333,55,PM10
2026-03-14 21:00:00,10.1,91,10.6,39.58,62.35333333333333,81.94,35.68666666666667,3.5733333333333337,0.0005799999999999994,98.01333333333332,56,PM10
2026-03-14 22:00:00,9.4,94,9.6,41.32,64.62,79.95333333333333,37.68666666666667,3.5733333333333337,0.0006093333333333327,93.87,58,PM2.5
2026-03-14 23:00:00,9.0,96,8.4,42.306666666666665,66.84666666666666,78.95333333333333,38.57333333333334,3.5733333333333337,0.0007059999999999992,89.60166666666667,59,PM2.5
2026-03-15 00:00:00,8.7,98,8.0,53.986666666666665,73.22666666666666,71.0,36.88666666666667,2.0,0.0003366666666666667,84.86583333333334,74,PM2.5
2026-03-15 01:00:00,8.5,99,6.3,54.806666666666665,74.97333333333333,70.0,37.77333333333334,2.0,0.00040466666666666667,80.84583333333333,75,PM2.5
2026-03-15 02:00:00,8.3,100,2.8,55.62,75.84666666666666,69.0,38.66000000000001,2.0,0.00040866666666666666,77.77250000000001,76,PM2.5
2026-03-15 03:00:00,8.2,100,1.2,54.906666666666666,74.36,71.34,37.74666666666668,2.0,0.0003953333333333333,75.76416666666665,75,PM2.5
2026-03-15 04:00:00,8.4,99,0.4,49.35333333333333,68.60666666666667,75.24000000000001,32.40666666666668,1.7933333333333334,0.00038199999999999996,74.67833333333334,68,PM2.5
2026-03-15 05:00:00,9.0,97,0.4,43.81333333333333,62.96,77.88000000000001,27.093333333333348,1.586666666666667,0.0003686666666666666,74.17083333333333,61,PM2.5
2026-03-15 06:00:00,10.2,92,0.4,38.266666666666666,57.31333333333333,81.27333333333334,21.780000000000015,1.4,0.000294,74.33583333333334,54,PM2.5
2026-03-15 07:00:00,11.8,85,0.4,32.77333333333333,51.68,85.82000000000001,16.460000000000015,1.4,0.00021733333333333343,75.19416666666666,51,PM10
2026-03-15 08:00:00,13.4,78,1.0,27.186666666666667,44.24,92.37333333333333,10.540000000000015,1.4,0.00020999999999999998,77.86583333333334,44,无
2026-03-15 09:00:00,15.0,71,1.3,21.580000000000002,35.480000000000004,98.9,9.1,1.4,0.00020999999999999998,81.47833333333334,41,无
2026-03-15 10:00:00,16.4,65,2.6,15.973333333333336,27.22666666666667,105.44666666666667,9.1,1.8066666666666666,0.00020999999999999998,86.03416666666666,43,无
2026-03-15 11:00:00,17.5,60,3.2,13.299999999999999,25.2,111.74666666666667,9.1,2.1066666666666665,0.00020999999999999998,91.08500000000001,46,无
2026-03-15 12:00:00,18.2,57,3.3,13.299999999999999,25.2,113.10000000000001,9.1,2.4066666666666663,0.00020999999999999998,95.81750000000001,48,无
2026-03-15 13:00:00,18.5,56,4.4,13.299999999999999,25.2,113.10000000000001,9.1,2.5866666666666664,0.00020999999999999998,100.22,50,O3
2026-03-15 14:00:00,18.6,55,6.6,13.299999999999999,25.2,113.10000000000001,9.1,2.7666666666666666,0.00020999999999999998,104.19833333333334,53,O3
2026-03-15 15:00:00,18.3,57,8.1,15.333333333333332,28.946666666666665,112.10000000000001,10.1,2.9466666666666668,0.0002819999999999998,107.48333333333333,56,O3
2026-03-15 16:00:00,17.5,60,8.4,18.333333333333332,32.946666666666665,107.66000000000001,13.1,3.2,0.0003759999999999995,109.39416666666666,58,O3
2026-03-15 17:00:00,16.2,66,10.3,24.02,40.21333333333333,100.93333333333334,19.1,3.92,0.00047599999999999916,109.64833333333334,58,O3
2026-03-15 18:00:00,14.5,74,9.4,29.36,48.28666666666666,92.36,25.513333333333335,3.92,0.0005759999999999988,108.01250000000002,57,O3
2026-03-15 19:00:00,12.8,82,11.9,35.11333333333333,56.266666666666666,86.18,31.513333333333335,3.92,0.0006419999999999988,104.81666666666668,54,O3
2026-03-15 20:00:00,11.3,88,10.2,37.89333333333333,59.77333333333333,82.84666666666668,34.513333333333335,3.92,0.0006499999999999988,101.03500000000001,55,PM10
2026-03-15 21:00:00,10.2,92,8.2,39.72666666666667,62.36,80.86000000000001,36.513333333333335,3.92,0.000725333333333332,97.00500000000001,56,PM10
2026-03-15 22:00:00,9.5,95,7.8,41.473333333333336,64.58666666666667,78.87333333333335,37.513333333333335,3.92,0.0007486666666666653,92.72666666666667,58,PM2.5
2026-03-15 23:00:00,9.1,97,7.4,42.44666666666667,66.81333333333333,77.87333333333335,38.400000000000006,3.92,0.0008453333333333317,88.44833333333334,59,PM2.5
2026-03-16 00:00:00,8.8,99,6.5,54.973333333333336,74.22666666666666,70.0,36.88666666666667,2.0,0.00033600000000000004,83.74083333333334,75,PM2.5
2026-03-16 01:00:00,8.6,100,4.9,55.76666666666667,75.97333333333333,69.0,37.77333333333334,2.0,0.000404,79.74916666666667,76,PM2.5
2026-03-16 02:00:00,8.4,100,1.9,56.546666666666674,76.84666666666666,68.0,38.66000000000001,2.0,0.000408,76.70416666666667,77,PM2.5
2026-03-16 03:00:00,8.3,100,0.5,51.88666666666667,71.3,71.43333333333334,33.34666666666668,1.6400000000000001,0.00039466666666666665,74.86083333333335,71,PM2.5
2026-03-16 04:00:00,8.5,100,1.4,46.333333333333336,65.53333333333333,75.33333333333334,28.00666666666668,1.4333333333333336,0.0003813333333333333,73.92166666666668,64,PM2.5
2026-03-16 05:00:00,9.1,98,1.4,40.79333333333334,59.873333333333335,77.97333333333334,22.693333333333346,1.4,0.00036799999999999995,73.56083333333333,57,PM2.5
2026-03-16 06:00:00,10.3,93,2.2,35.260000000000005,54.21333333333334,81.14666666666668,17.380000000000013,1.4,0.0003226666666666666,73.84500000000001,52,PM10
2026-03-16 07:00:00,11.9,86,2.4,29.766666666666673,48.56666666666667,85.60000000000001,12.060000000000013,1.4,0.000246,74.81083333333333,49,无
2026-03-16 08:00:00,13.5,79,4.2,24.180000000000007,41.12666666666667,92.15333333333334,9.1,1.4,0.00020999999999999998,77.58000000000001,41,无
